Category,Processed_Message,Cluster
0,"['nimbomsons', 'yep', 'phone', 'know', 'one', 'obviously', 'co', 'thats', 'real', 'word']",personal
0,"['love', 'cuddle', 'want', 'hold', 'strong', 'arm', 'right']",personal
0,"['r', 'u', 'continent']",personal
0,"['well', 'pay', 'like', 'ltgt', 'yr', 'difficult']",personal
1,"['bored', 'housewife', 'chat', 'n', 'date', '08717507711', 'btnational', 'rate', '10pmin', 'landline']",personal
1,"['tried', 'call', 'reply', 'sm', 'video', 'mobile', '750', 'min', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705', 'del', 'thurs']",work
0,"['kkwhen', 'give', 'treat']",personal
1,"['2nd', 'time', 'tried', 'contact', 'u', 'u', '£400', 'prize', '2', 'claim', 'easy', 'call', '087104711148', '10p', 'per', 'minute', 'btnationalrate']",work
0,"['gon', 'na', 'worry', 'nothing', 'wont', 'give', 'money', 'use']",personal
0,"['get', 'gift', 'year', 'didnt', 'get', 'anything', 'bad']",personal
0,"['somewhere', 'beneath', 'pale', 'moon', 'light', 'someone', 'think', 'u', 'dream', 'come', 'true', 'goodnite', 'amp', 'sweet', 'dream']",personal
0,"['well', 'pattern', 'emerging', 'friend', 'telling', 'drive', 'come', 'smoke', 'telling', 'im', 'weed', 'fiendmake', 'smoke', 'muchimpede', 'thing', 'see', 'im', 'hesitant']",personal
0,"['ow', 'u', 'deyi', 'paid', '60400thousadi', 'told', 'u', 'would', 'call']",work
0,"['im', 'fine', 'babe', 'aint', '2', 'much', 'tho', 'saw', 'scary', 'movie', 'yest', 'quite', 'funny', 'want', '2mrw', 'afternoon', 'town', 'mall', 'sumthinxx']",personal
0,"['im', 'reaching', 'home', '5', 'min']",personal
0,"['forgot', 'working', 'today', 'wan', 'na', 'chat', 'thing', 'ok', 'drop', 'text', 'youre', 'free', 'bored', 'etc', 'ill', 'ring', 'hope', 'well', 'nose', 'essay', 'xx']",personal
0,"['ha', 'must', 'walk', 'everywhere', 'take', 'tram', 'cousin', 'said', 'walk', 'vic', 'market', 'hotel']",personal
1,"['wan2', 'win', 'meetgreet', 'westlife', '4', 'u', 'm8', 'currently', 'tour', '1unbreakable', '2untamed', '3unkempt', 'text', '12', '3', '83049', 'cost', '50p', 'std', 'text']",personal
1,"['please', 'call', 'customer', 'service', 'representative', 'freephone', '0808', '145', '4742', '9am11pm', 'guaranteed', '£1000', 'cash', '£5000', 'prize']",work
0,"['discussed', 'mother', 'ah']",personal
0,['ok'],personal
0,"['sorry', 'cant', 'text', 'amp', 'drive', 'coherently', 'see', 'twenty']",personal
1,"['receiving', 'week', 'triple', 'echo', 'ringtone', 'shortly', 'enjoy']",personal
0,"['place', 'get', 'room', 'cheap']",personal
0,"['eek', 'thats', 'lot', 'time', 'especially', 'since', 'american', 'pie', 'like', '8', 'minute', 'long', 'cant', 'stop', 'singing']",personal
0,"['gran', 'onlyfound', 'afew', 'day', 'agocusoon', 'honi']",personal
1,"['uve', 'selected', 'stay', '1', '250', 'top', 'british', 'hotel', 'nothing', 'holiday', 'valued', '£350', 'dial', '08712300220', 'claim', 'national', 'rate', 'call', 'bx526', 'sw73ss']",work
0,"['university', 'southern', 'california']",personal
0,"['pick', 'rayan', 'macleran']",personal
0,"['u', 'gd', 'lor', 'go', 'shopping', 'got', 'stuff', 'u', 'wan', '2', 'watch', 'infernal', 'affair', 'come', 'lar']",personal
0,"['well', 'ball', 'time', 'make', 'call']",work
0,"['wat', 'time', 'ü', 'wan', 'today']",personal
0,"['ltgt', 'mca', 'conform']",personal
0,"['oh', 'ok', 'wats', 'ur', 'email']",personal
0,"['yes', 'princess', 'going', 'make', 'moan']",personal
0,"['lol', 'ok', 'didnt', 'remember', 'til', 'last', 'nite']",personal
0,"['…', 'anyway', 'many', 'good', 'evening', 'u']",personal
0,"['cool', 'ill', 'text']",personal
0,"['sorry', 'vikky', 'im', 'watching', 'olave', 'mandara', 'movie', 'kano', 'trishul', 'theatre', 'wit', 'frnds']",personal
0,"['im', 'happy', 'babe', 'woo', 'hoo', 'party', 'dude']",personal
0,"['taking', 'italian', 'food', 'pretty', 'dress', 'panty']",personal
0,"['wot', 'u', '2', 'thout', 'u', 'gon', 'na', 'call', 'txt', 'bak', 'luv', 'k']",work
1,"['chosen', 'receive', '£350', 'award', 'pls', 'call', 'claim', 'number', '09066364311', 'collect', 'award', 'selected', 'receive', 'valued', 'mobile', 'customer']",work
0,['holding'],personal
0,"['dont', 'flatter', 'tell', 'man', 'mine', 'two', 'pint', 'carlin', 'ten', 'minute', 'please']",personal
0,"['hope', 'scared']",personal
0,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",personal
0,"['im', 'home', 'n', 'ready']",personal
1,"['please', 'call', 'customer', 'service', 'representative', 'freephone', '0808', '145', '4742', '9am11pm', 'guaranteed', '£1000', 'cash', '£5000', 'prize']",work
0,"['time', 'u', 'get']",personal
0,"['literally', 'bed', 'like', 'ltgt', 'hour']",personal
0,"['yes', 'reg', 'ciao']",personal
0,"['mean', 'website', 'yes']",personal
1,"['win', '£1000', 'cash', 'prize', 'prize', 'worth', '£5000']",personal
1,"['thanks', 'ringtone', 'order', 'reference', 'number', 'x49your', 'mobile', 'charged', '450', 'tone', 'arrive', 'please', 'call', 'customer', 'service', '09065989182']",work
0,"['lol', 'could', 'starve', 'lose', 'pound', 'end', 'day']",personal
0,"['yeah', 'thats', 'impression', 'got']",personal
0,"['ok', 'ok', 'take', 'care', 'understand']",personal
0,"['motivate', 'behind', 'every', 'darkness', 'shining', 'light', 'waiting', 'find', 'behind', 'every', 'best', 'friend', 'always', 'trust', 'love', 'bslvyl']",personal
0,"['ya', 'ok', 'dinner']",personal
0,"['wa', 'slept', 'timeyou']",personal
0,"['dont', 'make', 'ne', 'plan', 'nxt', 'wknd', 'coz', 'want', 'u', 'come', 'ok']",personal
0,"['school', 'starting', 'stay', 'whats', 'weather', 'like', 'food', 'social', 'support', 'system', 'like', 'friend', 'school', 'thing', 'important']",personal
0,"['ha', 'ha', 'nan', 'yalrigu', 'heltiniiyo', 'kothi', 'chikku', 'u', 'shared', 'many', 'thing', 'wit', 'meso', 'far', 'didnt', 'told', 'body', 'even', 'uttered', 'word', 'abt', 'u', 'ur', 'trusting', 'much', 'tell', 'others', 'plz', 'nxt', 'time', 'dont', 'use', 'word', 'meok', 'chikkub']",personal
0,"['noice', 'text', 'youre']",personal
0,"['hi', 'di', 'yijue', 'meeting', '7', 'pm', 'esaplanade', 'tonight']",personal
1,"['moby', 'pub', 'quizwin', '£100', 'high', 'street', 'prize', 'u', 'know', 'new', 'duchess', 'cornwall', 'txt', 'first', 'name', '82277unsub', 'stop', '£150', '008704050406', 'sp']",personal
1,"['week', 'savamob', 'member', 'offer', 'accessible', 'call', '08709501522', 'detail', 'savamob', 'pobox', '139', 'la3', '2wu', '£150week', 'savamob', 'offer', 'mobile']",work
0,"['aight', 'ive', 'set', 'free', 'think', 'could', 'text', 'blake', 'address', 'occurs', 'im', 'quite', 'sure', 'im', 'thought', 'wa']",personal
0,"['hi', 'dear', 'saw', 'dear', 'happy', 'battery', 'low']",personal
0,"['age', 'hows', 'abj']",personal
0,"['prof', 'passed', 'paper', 'sem', 'congrats', 'student', 'enna', 'kalaachutaarama', 'prof', 'gud', 'mrng']",personal
0,"['dont', 'kick', 'coco']",personal
0,"['fyi', 'im', 'gon', 'na', 'call', 'sporadically', 'starting', 'like', 'ltgt', 'bc', 'doin', 'shit']",work
1,"['contacted', 'dating', 'service', 'someone', 'know', 'find', 'call', 'mobile', 'landline', '09064017305', 'pobox75ldns7']",work
1,"['tbspersolvo', 'chasing', 'u', 'since', 'sept', 'for£38', 'definitely', 'paying', 'thanks', 'information', 'ignore', 'kath', 'manchester']",personal
0,"['hope', 'you\x92re', 'much', 'fun', 'without', 'see', 'u', 'tomorrow', 'love', 'jess', 'x']",personal
0,"['ok', 'wont', 'call', 'disturb', 'one', 'know', 'avoiding', 'burden']",work
0,"['ive', 'reached', 'home', 'n', 'bathe', 'liao', 'u', 'call']",work
1,"['loan', 'purpose', 'even', 'bad', 'credit', 'tenant', 'welcome', 'call', 'noworriesloanscom', '08717111821']",work
0,"['wa', 'actual', 'exam', 'harder', 'nbme']",personal
0,"['lot', 'sickness', 'thing', 'going', 'round', 'take', 'easy', 'hope', 'u', 'feel', 'better', 'soon', 'lol']",personal
0,"['god', 'picked', 'flower', 'dippeditinadew', 'lovingly', 'touched', 'itwhichturnedinto', 'u', 'gifted', 'tomeandsaidthis', 'friend', '4u']",personal
1,"['87077', 'kick', 'new', 'season', '2wks', 'free', 'goal', 'news', 'ur', 'mobile', 'txt', 'ur', 'club', 'name', '87077', 'eg', 'villa', '87077']",personal
0,"['hey', 'sathya', 'till', 'dint', 'meet', 'even', 'single', 'time', 'saw', 'situation', 'sathya']",personal
0,"['gam', 'gone', 'outstanding', 'inning']",personal
0,"['played', 'smash', 'bros', 'ltgt', 'religiously']",personal
0,"['sir', 'good', 'morning', 'hope', 'good', 'weekend', 'called', 'let', 'know', 'wa', 'able', 'raise', 'ltgt', 'dad', 'however', 'said', 'would', 'make', 'rest', 'available', 'mid', 'feb', 'amount', 'still', 'quite', 'short', 'wa', 'hoping', 'would', 'help', 'good', 'day', 'abiola']",personal
0,"['hurry', 'home', 'soup', 'done']",personal
0,"['check', 'room', 'befor', 'activity']",personal
0,"['good', 'afternoon', 'love', 'wa', 'good', 'see', 'word', 'ym', 'get', 'tm', 'smart', 'move', 'slave', 'smile', 'drink', 'coffee', 'await']",personal
0,"['quite', 'ok', 'bit', 'ex', 'u', 'better', 'go', 'eat', 'smth', 'else', 'ill', 'feel', 'guilty']",personal
1,"['orange', 'brings', 'ringtones', 'time', 'chart', 'hero', 'free', 'hit', 'week', 'go', 'ringtones', 'pic', 'wap', 'stop', 'receiving', 'tip', 'reply', 'stop']",personal
0,"['lem', 'know', 'youre']",personal
1,"['private', '2003', 'account', 'statement', '07973788240', 'show', '800', 'unredeemed', 'point', 'call', '08715203649', 'identifier', 'code', '40533', 'expires', '311004']",work
0,"['need', 'stop', 'going', 'bed', 'make', 'fucking', 'dealing']",personal
0,"['love', 'brother', 'time', 'talk', 'english', 'grin', 'say', 'hey', 'muhommad', 'penny', 'say', 'hello', 'across', 'sea']",personal
1,"['tried', 'call', 'reply', 'sm', 'video', 'mobile', '750', 'min', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705']",work
0,"['hey', 'doc', 'pls', 'want', 'get', 'nice', 'shirt', 'hubby', 'nice', 'fiting', 'one', 'budget', 'ltgt', 'k', 'help', 'pls', 'load', 'card', 'abi', 'hwkeep', 'posted', 'luv', '2', 'mj']",personal
0,"['remain', 'unconvinced', 'isnt', 'elaborate', 'test', 'willpower']",personal
0,"['life', 'nothing', 'wen', 'v', 'get', 'everything', 'life', 'everything', 'wen', 'v', 'miss', 'something', 'real', 'value', 'people', 'wil', 'realized', 'absence', 'gud', 'mrng']",personal
0,['miss'],personal
0,"['aint', 'answerin', 'phone', 'actually', 'pretty', 'reasonable', 'hour', 'im', 'sleepy']",personal
0,"['hey', 'rite', 'u', 'put', '»', '10', 'evey', 'mnth']",personal
0,"['going', 'bed', 'prin']",personal
0,"['think', '…thanks', 'see', 'tomo']",personal
0,"['u', 'dun', 'drive', 'go', '2', 'sch']",personal
0,"['home', 'lei']",personal
1,"['gsoh', 'good', 'spam', 'ladiesu', 'could', 'b', 'male', 'gigolo', '2', 'join', 'uk', 'fastest', 'growing', 'men', 'club', 'reply', 'oncall', 'mjzgroup', '087143423992stop', 'reply', 'stop', 'msg£150rcvd']",personal
0,"['ok', 'come', 'ur', 'home', 'half', 'hour']",personal
1,"['u', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'ufind', 'rreveal', 'think', 'ur', 'specialcall', '09058094599']",personal
0,"['u', 'hav', 'frnd', 'name', 'ashwini', 'ur', 'college']",personal
0,"['jus', 'finish', 'lunch', 'way', 'home', 'lor', 'tot', 'u', 'dun', 'wan', '2', 'stay', 'sch', 'today']",personal
0,"['k', '2marrow', 'coming', 'class']",personal
1,"['hot', 'live', 'fantasy', 'call', '08707500020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'national', 'rate', 'call']",work
0,"['pls', 'send', 'address', 'sir']",personal
0,"['want', 'lick', 'pussy']",personal
0,"['yo', 'gon', 'na', 'still', 'stock', 'tomorrowtoday', 'im', 'trying', 'get', 'dubsack']",personal
1,"['urgent', 'mobile', 'number', 'ha', 'awarded', 'ukp2000', 'prize', 'guaranteed', 'call', '09061790125', 'landline', 'claim', '3030', 'valid', '12hrs', '150ppm']",work
0,"['ill', 'see', 'prolly', 'yeah']",personal
0,"['thought', 'could', 'go', 'dinner', 'ill', 'treat', 'seem', 'ok']",personal
0,"['stand', 'away', 'doesnt', 'heart', 'ache', 'without', 'dont', 'wonder', 'dont', 'crave']",personal
0,"['sorry', 'never', 'hear', 'unless', 'book', 'one', 'wa', 'kinda', 'jokethet', 'really', 'looking', 'skinny', 'white', 'girl', 'wa', 'one', 'lineyou', 'much', 'camera', 'something', 'like', 'theyre', 'casting', 'look']",personal
0,['doinghow'],personal
0,"['sure', 'thing', 'big', 'man', 'hockey', 'election', '6', '‘', 'go', 'longer', 'hour', 'though']",personal
0,"['watch', 'lor', 'saw', 'swatch', 'one', 'thk', 'quite', 'ok', 'ard', '116', 'need', '2nd', 'opinion', 'leh']",personal
0,"['hiya', 'u', 'like', 'hlday', 'pic', 'looked', 'horrible', 'took', 'mo', 'hows', 'camp', 'amrca', 'thing', 'speak', 'soon', 'serena']",personal
0,"['babe', 'go', 'day', 'miss', 'already', 'love', 'loving', 'kiss', 'hope', 'everything', 'go', 'well']",personal
0,"['yunny', 'im', 'goin', 'late']",personal
0,"['doc', 'prescribed', 'morphine', 'cause', 'pain', 'med', 'arent', 'enough', 'waiting', 'mom', 'bring', 'med', 'kick', 'fast', 'im', 'gon', 'na', 'try', 'later']",personal
0,"['cool', 'want', 'go', 'kappa', 'meet', 'outside', 'mu']",personal
0,"['hey', 'sexy', 'bun', 'told', 'adore', 'loverboy', 'hope', 'remember', 'thank', 'sister', 'law', 'meatball', 'grin', 'love', 'babe']",personal
0,"['may', 'b', 'approve', 'panalambut', 'post']",personal
1,"['spjanuary', 'male', 'sale', 'hot', 'gay', 'chat', 'cheaper', 'call', '08709222922', 'national', 'rate', '15pmin', 'cheap', '78pmin', 'peak', 'stop', 'text', 'call', '08712460324', '10pmin']",work
0,"['sorry', 'ill', 'call', 'later']",work
0,"['dont', 'thnk', 'wrong', 'calling', 'u']",personal
0,"['im', 'workin', 'get', 'job']",personal
0,"['youre', 'done', 'mean']",personal
0,"['ur', 'luck', 'love', 'someone', 'ur', 'fortune', 'love', 'one', 'love', 'u', 'miracle', 'love', 'person', 'cant', 'love', 'anyone', 'except', 'u', 'gud', 'nyt']",personal
0,"['hi', 'baby', 'ive', 'got', 'back', 'work', 'wa', 'wanting', 'see', 'u', 'allday', 'hope', 'didnt', 'piss', 'u', 'phone', 'today', 'u', 'give', 'call', 'xxx']",work
1,"['freemsg', 'today', 'day', 'ready', 'im', 'horny', 'live', 'town', 'love', 'sex', 'fun', 'game', 'netcollex', 'ltd', '08700621170150p', 'per', 'msg', 'reply', 'stop', 'end']",personal
0,"['yahoo', 'boy', 'bring', 'perf', 'legal']",personal
0,"['need', 'say', 'anything', 'know', 'outsider']",personal
0,"['ever', 'one', 'foot']",personal
0,"['got', 'ltgt']",personal
0,"['good', '‘', 'need', 'receipts—well', 'done', '…', 'yes', 'please', 'tell', '‘', 'number', 'could', 'ring']",personal
0,"['ever', 'green', 'quote', 'ever', 'told', 'jerry', 'cartoon', 'person', 'irritates', 'u', 'always', 'one', 'love', 'u', 'vry', 'much', 'fails', 'express', 'gud', 'nyt']",personal
0,"['leave', 'wif', 'lar', 'ü', 'wan', 'carry', 'meh', 'heavy', 'da', 'num', '98321561', 'familiar', 'ü']",personal
0,"['beautiful', 'truth', 'expression', 'face', 'could', 'seen', 'everyone', 'depression', 'heart', 'could', 'understood', 'loved', 'one', 'gud', 'ni8']",personal
0,"['infact', 'happy', 'new', 'year', 'seeing']",personal
1,"['simpson', 'movie', 'released', 'july', '2007', 'name', 'band', 'died', 'start', 'film', 'agreen', 'day', 'bblue', 'day', 'cred', 'day', 'send', 'b', 'c']",personal
0,"['thats', 'shame', 'maybe', 'cld', 'meet', 'hr', 'tomo']",personal
0,"['lol', 'would', 'despite', 'cramp', 'like', 'girl']",personal
0,"['can\x92t', 'wait', 'cornwall', 'hope', 'tonight', 'isn\x92t', 'bad', 'well', 'it\x92s', 'rock', 'night', 'shite', 'anyway', 'i\x92m', 'going', 'kip', 'good', 'night', 'speak', 'soon']",personal
0,"['pls', 'help', 'tell', 'sura', 'im', 'expecting', 'battery', 'hont', 'pls', 'send', 'message', 'download', 'movie', 'thanks']",personal
1,"['please', 'call', 'amanda', 'regard', 'renewing', 'upgrading', 'current', 'tmobile', 'handset', 'free', 'charge', 'offer', 'end', 'today', 'tel', '0845', '021', '3680', 'subject', 'c']",work
0,"['havent', 'found', 'way', 'get', 'another', 'app', 'phone', 'eh', 'go', 'net', 'cafe', 'take', 'job', 'geeee', 'need', 'babe', 'crave', 'see']",personal
0,"['work', 'mon', 'thurs', 'sat', 'cant', 'leh', 'booked', 'liao', 'day', 'u', 'free']",personal
0,"['ü', 'comin', 'fetch', 'u', 'oredi']",personal
0,"['whats', 'nanny', 'address']",personal
1,"['urgent', '4', 'costa', 'del', 'sol', 'holiday', '£5000', 'await', 'collection', 'call', '09050090044', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'cost£150pm', 'max10mins']",work
0,"['haf', 'u', 'eaten', 'wat', 'time', 'u', 'wan', '2', 'come']",personal
1,"['want', 'new', 'video', 'phone', '750', 'anytime', 'network', 'min', 'half', 'price', 'line', 'rental', 'free', 'text', '3', 'month', 'reply', 'call', '08000930705', 'free', 'delivery']",work
0,"['yo', 'call', 'get', 'chance', 'friend', 'mine', 'wanted', 'ask', 'big', 'order']",work
0,"['single', 'single', 'answer', 'fighting', 'plus', 'said', 'broke', 'didnt', 'reply']",personal
0,"['certainly', 'put', 'thing', 'perspective', 'something', 'like', 'happens']",personal
0,"['got', 'tv', '2', 'watch', 'meh', 'u', 'work', 'today']",personal
0,"['felt', 'sonot', 'conveying', 'reason', 'ese']",personal
1,"['mobile', '11', 'month', 'u', 'r', 'entitled', 'update', 'latest', 'colour', 'mobile', 'camera', 'free', 'call', 'mobile', 'update', 'co', 'free', '08002986030']",work
0,"['hows', 'going', 'got', 'exciting', 'karaoke', 'type', 'activity', 'planned', 'im', 'debating', 'whether', 'play', 'football', 'eve', 'feeling', 'lazy', 'though']",personal
0,"['told', 'coming', 'wednesday']",personal
0,"['ok', 'called', 'mom', 'instead', 'fun']",personal
1,"['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'pc', 'please', 'go', 'httpwwwwtlpcouktext', 'tscs', 'apply']",personal
0,"['well', 'im', 'desperate', 'ill', 'call', 'armand']",work
0,"['work', 'right']",personal
1,"['congrats', 'nokia', '3650', 'video', 'camera', 'phone', 'call', '09066382422', 'call', 'cost', '150ppm', 'ave', 'call', '3mins', 'vary', 'mobile', '16', 'close', '300603', 'post', 'bcm4284', 'ldn', 'wc1n3xx']",work
0,"['havent', 'heard', 'anything', 'answering', 'text', 'im', 'guessing', 'flaked', 'said', 'jb', 'fantastic']",personal
0,"['mmmmmm', 'love', 'youso', 'much', 'ahmad', 'cant', 'wait', 'year', 'begin', 'every', 'second', 'take', 'closer', 'side', 'happy', 'new', 'year', 'love']",personal
0,"['pls', 'whats', 'full', 'name', 'joke', 'school', 'co', 'fee', 'university', 'florida', 'seem', 'actually', 'ltgt', 'k', 'pls', 'holla', 'back']",personal
0,"['sorry', 'ill', 'call', 'later']",work
0,"['ok', 'said', 'ive', 'got', 'wisdom', 'teeth', 'hidden', 'inside', 'n', 'mayb', 'need', '2', 'remove']",personal
0,"['pls', 'pls', 'drink', 'plenty', 'plenty', 'water']",personal
0,"['hows', 'queen', 'going', 'royal', 'wedding']",personal
0,"['lag', 'thats', 'sad', 'part', 'keep', 'touch', 'thanks', 'skype']",personal
0,"['ok', 'lor', 'go', 'tog', 'lor']",personal
0,"['two', 'team', 'waiting', 'player']",personal
0,"['ü', 'send', 'copy', 'da', 'report']",personal
0,"['swhrt', 'u', 'deyhope', 'ur', 'ok', 'tot', 'u', '2daylove', 'n', 'misstake', 'care']",personal
0,"['ok', 'da', 'already', 'planned', 'wil', 'pick']",personal
1,"['urgent', 'please', 'call', '0906346330', 'abta', 'complimentary', '4', 'spanish', 'holiday', '£10000', 'cash', 'await', 'collection', 'sae', 'tc', 'box', '47', 'po19', '2ez', '150ppm', '18']",work
0,"['sorry', 'ill', 'call', 'later', 'meeting']",work
0,"['really', 'need', 'shit', 'tomorrow', 'know', 'wont', 'awake', 'like', '6']",personal
0,"['im', 'good', 'registered', 'vote']",personal
0,"['hmm', 'ok', 'ill', 'stay', 'like', 'hour', 'co', 'eye', 'really', 'sore']",personal
0,"['dear', 'got', 'bus', 'directly', 'calicut']",personal
0,"['mm', 'umma', 'ask', 'vava', 'also', 'come', 'tell', 'play', 'later', 'together']",personal
0,"['well', 'general', 'price', 'ltgt', 'oz', 'let', 'know', 'ifwhenhow', 'much', 'want']",personal
0,"['sorry', 'ill', 'call', 'later']",work
0,"['moment', 'dayhas', 'valuemorning', 'brings', 'hopeafternoon', 'brings', 'faithevening', 'brings', 'luvnight', 'brings', 'restwish', 'u', 'find', 'todaygood', 'morning']",personal
0,"['ltgt', 'w', 'jetton', 'ave', 'forgot']",personal
0,"['ok', 'im', 'coming', 'home']",personal
0,"['use', 'foreign', 'stamp', 'country']",personal
1,"['double', 'min', 'txts', '4', '6months', 'free', 'bluetooth', 'orange', 'available', 'sony', 'nokia', 'motorola', 'phone', 'call', 'mobileupd8', '08000839402', 'call2optoutn9dx']",work
0,"['sorry', 'lot', 'friendofafriend', 'stuff', 'im', 'talk', 'actual', 'guy', 'want', 'buy']",personal
1,"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mate', 'wwwgetzedcouk', 'pobox', '36504', 'w45wq', 'norm150ptone', '16']",personal
1,"['want', 'funk', 'ur', 'fone', 'weekly', 'new', 'tone', 'reply', 'tones2u', '2', 'text', 'wwwringtonescouk', 'original', 'n', 'best', 'tone', '3gbp', 'network', 'operator', 'rate', 'apply']",personal
1,"['cmon', 'babe', 'make', 'horny', 'turn', 'txt', 'fantasy', 'babe', 'im', 'hot', 'sticky', 'need', 'reply', 'cost', '£150', '2', 'cancel', 'send', 'stop']",personal
0,"['come', 'tomorrow', 'di']",personal
0,"['wylie', 'update', 'weed', 'dealer', 'carlos', 'went', 'freedom', 'class', 'lunsford']",personal
0,"['happy', 'baby', 'alright', 'take', 'job', 'hope', 'fine', 'send', 'kiss', 'make', 'smile', 'across', 'sea', 'kiss', 'kiss']",personal
0,"['c', 'movie', 'juz', 'last', 'minute', 'decision', 'mah', 'juz', 'watch', '2', 'lar', 'tot', 'ü', 'interested']",personal
0,"['enjoying', 'semester', 'take', 'care', 'brother']",personal
1,"['important', 'information', '4', 'orange', 'user', '0796xxxxxx', 'today', 'ur', 'lucky', 'day2', 'find', 'log', 'onto', 'httpwwwurawinnercom', 'fantastic', 'prizeawaiting']",personal
0,"['get', 'door', 'im']",personal
0,"['let', 'use', 'next', 'week', 'princess']",personal
0,"['go', 'home', 'first', 'lar', 'ü', 'wait', '4', 'lor', 'put', 'stuff', 'first']",personal
0,"['want', 'kfc', 'tuesday', 'buy', '2', 'meal', '2', 'gravy', '2', 'mark', '2']",personal
0,"['dahe', 'stupid', 'daalways', 'sending', 'like', 'thisdon', 'believe', 'messagepandy', 'mental']",personal
0,"['oi', 'gon', 'na', 'ring']",personal
1,"['missed', 'call', 'alert', 'number', 'called', 'left', 'message', '07008009200']",work
0,"['attended', 'nothing']",personal
0,"['ard', '530', 'like', 'dat', 'lor', 'juz', 'meet', 'mrt', 'station', 'ü', 'dun', 'haf', 'come']",personal
0,"['dear', 'wa', 'sleeping', 'p']",personal
0,"['er', 'mw', 'im', 'filled', 'tuth', 'aight']",personal
0,"['office', 'around', '4', 'pm', 'going', 'hospital']",personal
0,"['actually', 'im', 'waiting', '2', 'week', 'start', 'putting', 'ad']",personal
0,"['anything', 'lor', 'go', 'go', 'lor']",personal
0,"['u', 'free', 'sat', 'rite', 'u', 'wan', '2', 'watch', 'infernal', 'affair', 'wif', 'n', 'darren', 'n', 'mayb', 'xy']",personal
0,"['plz', 'note', 'anyone', 'calling', 'mobile', 'co', 'amp', 'asks', 'u', 'type', 'ltgt', 'ltgt', 'disconnect', 'callcoz', 'iz', 'attempt', 'terrorist', 'make', 'use', 'sim', 'card', 'itz', 'confirmd', 'nokia', 'n', 'motorola', 'n', 'ha', 'verified', 'cnn', 'ibn']",personal
0,"['yo', 'around', 'friend', 'mine', 'lookin', 'pick', 'later', 'tonight']",personal
0,"['stupid', 'auto', 'correct', 'phone']",personal
0,"['double', 'eviction', 'week', 'spiral', 'michael', 'good', 'riddance']",personal
0,"['world', 'suffers', 'lot', 'violence', 'bad', 'people', 'silence', 'good', 'people', 'gud', 'night']",personal
0,"['ok', 'thats', 'cool', 'either', 'raglan', 'rd', 'edward', 'rd', 'behind', 'cricket', 'ground', 'gim', 'ring', 'ur', 'closeby', 'see', 'tuesday']",personal
0,"['buy', 'one', 'egg', 'daplease']",personal
0,"['started', 'skye']",personal
0,"['bookedthe', 'hut', 'also', 'time', 'way']",personal
0,"['several', 'sir']",personal
0,"['u', 'really', 'pig', 'leh', 'sleep', 'much', 'dad', 'wake', '10', 'smth', '2', 'eat', 'lunch', 'today']",personal
0,"['im', 'home', 'please', 'call']",work
0,"['love', 'hope', 'anything', 'drastic', 'dont', 'dare', 'sell', 'pc', 'phone']",personal
0,"['reached', 'home', 'tired', 'come', 'tomorro']",personal
1,"['freemsg', 'record', 'indicate', 'may', 'entitled', '3750', 'pound', 'accident', 'claim', 'free', 'reply', 'yes', 'msg', 'opt', 'text', 'stop']",personal
1,"['u', 'win', '£100', 'music', 'gift', 'voucher', 'every', 'week', 'starting', 'txt', 'word', 'draw', '87066', 'tscs', 'wwwidewcom', 'skillgame', '1winaweek', 'age16', '150ppermesssubscription']",personal
0,"['life', 'style', 'garment', 'account', 'please']",personal
0,"['lol', 'wtf', 'random', 'btw', 'lunch', 'break']",personal
0,"['sez', 'hows', 'u', 'de', 'arab', 'boy', 'hope', 'u', 'r', 'good', 'give', 'love', '2', 'evry1', 'love', 'ya', 'eshxxxxxxxxxxx']",personal
0,"['lay', 'man', 'let', 'know', 'missed', 'thought', 'great', 'day', 'send', 'bimbo', 'ugos', 'number', 'ill', 'appreciate', 'safe']",personal
0,"['detroit', 'home', 'snow', 'enjoy']",personal
1,"['show', 'ur', 'colour', 'euro', '2004', '241', 'offer', 'get', 'england', 'flag', '3lions', 'tone', 'ur', 'phone', 'click', 'following', 'service', 'message', 'info']",personal
0,['okie'],personal
0,"['aight', 'im', 'chillin', 'friend', 'room', 'text', 'youre', 'way']",personal
0,"['toshiba', 'portege', 'm100', 'gd']",personal
0,"['well', 'welp', 'sort', 'semiobscure', 'internet', 'thing']",personal
1,"['text', 'pas', '69669', 'collect', 'polyphonic', 'ringtones', 'normal', 'gprs', 'charge', 'apply', 'enjoy', 'tone']",personal
1,"['accordingly', 'repeat', 'text', 'word', 'ok', 'mobile', 'phone', 'send']",personal
