Category,Processed_Message,Anomaly_Label
0,['remember'],normal
0,"['ujhhhhhhh', 'computer', 'shipped', 'address', 'sandiago', 'parantella', 'lane', 'wtf', 'poop']",normal
0,"['mm', 'yes', 'dear', 'look', 'hugging', 'p']",normal
0,"['like', 'dis', 'sweater', 'fr', 'mango', 'size', 'already', 'irritating']",normal
0,"['1', 'dont', 'number', '2', 'gon', 'na', 'massive', 'pain', 'id', 'rather', 'get', 'involved', 'thats', 'possible']",normal
0,"['anytime', 'lor']",normal
1,"['want', 'new', 'video', 'handset', '750', 'time', 'network', 'min', 'unlimited', 'text', 'camcorder', 'reply', 'call', '08000930705', 'del', 'sat']",normal
0,"['purity', 'friendship', 'two', 'smiling', 'reading', 'forwarded', 'messageits', 'smiling', 'seeing', 'name', 'gud', 'evng']",normal
1,"['ur', 'balance', '£600', 'next', 'question', 'complete', 'landmark', 'big', 'bob', 'b', 'barry', 'c', 'ben', 'text', 'b', 'c', '83738', 'good', 'luck']",normal
0,"['fineabsolutly', 'fine']",normal
0,"['k', 'youre', 'sure', 'dont', 'consent', 'form', 'v']",normal
1,"['ur', 'tonexs', 'subscription', 'ha', 'renewed', 'charged', '£450', 'choose', '10', 'polys', 'month', 'wwwclubzedcouk', 'billing', 'msg']",normal
1,"['dont', 'prize', 'go', 'another', 'customer', 'tc', 'wwwtcbiz', '18', '150pmin', 'polo', 'ltd', 'suite', '373', 'london', 'w1j', '6hl', 'please', 'call', 'back', 'busy']",anomaly
0,"['much', 'torch', '9ja']",normal
0,"['nothing', 'u', 'dinner', 'w', 'u']",normal
0,['checking'],normal
0,"['done', 'internet', 'connection', 'v', 'slow', '‘', 'send', 'try', 'later', 'first', 'thing', 'tomo']",normal
0,"['mathews', 'tait', 'edward', 'anderson']",normal
0,"['yeah', 'sure', 'thing', 'mate', 'haunt', 'got', 'stuff', 'sorted', 'im', 'going', 'sound', 'anyway', 'promoting', 'hex', 'way', 'dont', 'know', 'number', 'joke']",normal
0,"['need', 'lar', 'go', 'engin', 'co', 'si', 'art', 'today']",anomaly
0,"['thanks', 'honey', 'still', 'havent', 'heard', 'anything', 'leave', 'bit', 'longer', '2', 'crowd', 'try', 'later', 'great', 'advice', 'thanks', 'hope', 'cardiff', 'still']",normal
1,"['want', 'new', 'nokia', '3510i', 'colour', 'phone', 'delivered', 'tomorrow', '200', 'free', 'minute', 'mobile', '100', 'free', 'text', 'free', 'camcorder', 'reply', 'call', '8000930705']",normal
0,"['im', 'snowboarding', 'trip', 'wa', 'wondering', 'planning', 'get', 'everyone', 'together', 'befor', 'goa', 'meet', 'greet', 'kind', 'affair', 'cheer']",anomaly
0,"['sim', 'watching', 'live']",normal
0,"['see', 'christmassy']",normal
0,"['k', 'im', 'ready', 'ltgt']",normal
0,"['know', 'god', 'created', 'gap', 'finger', 'one', 'made', 'come', 'amp', 'fill', 'gap', 'holding', 'hand', 'love']",normal
0,"['greatest', 'test', 'courage', 'earth', 'bear', 'defeat', 'without', 'losing', 'heartgn', 'tc']",normal
0,"['new', 'year', 'plan']",normal
1,"['recpt', '13', 'ordered', 'ringtone', 'order', 'processed']",normal
0,"['baaaaaaaabe', 'wake', 'miss', 'crave', 'need']",normal
0,"['got', 'message', 'ignoring', 'yes', 'wa', 'shopping']",normal
0,"['dear', 'mood', 'cant', 'drive', 'brother', 'drive']",normal
0,"['dad', 'get', 'back']",normal
0,"['tell', 'shola', 'please', 'go', 'college', 'medicine', 'visit', 'academic', 'department', 'tell', 'academic', 'secretary', 'current', 'situation', 'ask', 'transfer', 'ask', 'someone', 'check', 'sagamu', 'thing', 'lautech', 'vital', 'completes', 'medical', 'education', 'nigeria', 'le', 'expensive', 'much', 'le', 'expensive', 'unless', 'getting', 'citizen', 'rate', 'new', 'zealand']",anomaly
0,"['yes', 'finished', 'watching', 'day', 'life', 'love']",normal
0,"['juz', 'go', 'google', 'n', 'search', '4', 'qet']",anomaly
0,"['many', 'time', 'lose', 'best', 'one', 'bcoz']",normal
0,"['good', 'friend', 'care', 'close', 'friend', 'understand', 'true', 'friend', 'stay', 'forever', 'beyond', 'word', 'beyond', 'time', 'gud', 'ni8']",normal
0,"['getting', 'back', 'home']",normal
0,"['sorry', 'ill', 'call', 'later', 'ltgt', 'min']",normal
0,"['dun', 'need', 'use', 'dial', 'juz', 'open', 'da', 'browser', 'n', 'surf']",normal
1,"['one', 'registered', 'subscriber', 'u', 'enter', 'draw', '4', '100', 'gb', 'gift', 'voucher', 'replying', 'enter', 'unsubscribe', 'text', 'stop']",normal
0,"['awesome', 'plan', 'get', 'time', 'like', 'ltgt', 'ill', 'text', 'detail', 'wee', 'bit']",normal
0,"['take', 'care', 'sleep', 'wellyou', 'need', 'learn', 'change', 'lifeyou', 'need', 'get', 'convinced', 'thati', 'wait', 'conversation', 'usget', 'convinced', 'timeyour', 'family', 'many', 'sensesrespect', 'overemphasiseor', 'u', 'role', 'life']",normal
1,"['chance', 'win', 'free', 'bluetooth', 'headset', 'simply', 'reply', 'back', 'adp']",normal
0,"['also', 'didnt', 'get', 'na', 'hi', 'hi', 'hi', 'hi', 'hi']",normal
0,"['ya', 'cant', 'display', 'internal', 'sub', 'got', 'ta', 'extract']",normal
0,"['said', 'anything', 'wrong', 'sorry', 'de']",normal
0,"['sad', 'story', 'man', 'last', 'week', 'wa', 'bday', 'wife', 'didnt', 'wish', 'parent', 'forgot', 'n', 'kid', 'went', 'work', 'even', 'colleague', 'wish']",normal
0,"['stupid', 'say', 'challenge', 'godyou', 'dont', 'think', 'write', 'instead', 'respond', 'immed']",normal
0,"['yeah', 'able', 'ill', 'text', 'im', 'ready', 'meet']",normal
0,"['v', 'skint', 'fancied', 'bevieswaz', 'gona', 'go', 'meet', 'othrs', 'spoon', 'jst', 'bin', 'watchng', 'planet', 'earthsofa', 'v', 'comfey', 'dont', 'make', 'hav', 'gd', 'night']",anomaly
0,"['say', 'quitting', 'least5times', 'day', 'wudnt', 'take', 'much', 'notice', 'nah', 'didnt', 'mind', 'gon', 'na', 'see', 'want', 'come', 'taunton', 'tonight', 'u', 'tell']",normal
0,"['get', 'free', 'call']",anomaly
0,"['little', 'darling', 'far', 'week', 'need', 'coffee', 'run', 'tomocant', 'believe', 'time', 'week', 'already', '…']",normal
0,"['ok', 'msg', 'u', 'b4', 'leave', 'house']",normal
0,"['still', 'west', 'coast', 'haiz', 'üll', 'take', 'forever', 'come', 'back']",normal
0,"['mmm', 'fuck', 'merry', 'christmas']",normal
0,"['alright', 'thanks', 'advice', 'enjoy', 'night', 'ima', 'try', 'get', 'sleep']",normal
0,"['update', 'face', 'book', 'status', 'frequently']",normal
0,"['saw', 'messageit', 'k', 'da']",normal
0,"['wa', 'something', 'u', 'ate']",normal
0,"['bank', 'say', 'money']",normal
0,"['aiyar', 'dun', 'disturb', 'u', 'liao', 'thk', 'u', 'lot', '2', 'aft', 'ur', 'cupboard', 'come']",normal
0,"['hey', 'r', 'watching', 'movie', 'tonight', 'ill', 'prob', 'b', 'home', 'early']",normal
0,"['yar', 'lor', 'u', 'noe', 'u', 'used', 'dat', 'route']",normal
0,"['2mro', 'coming', 'gym', 'machan', 'goodnight']",normal
0,"['dont', 'think', 'need', 'yellow', 'card', 'uk', 'travel', 'ask', 'someone', 'ha', 'gone', 'ltgt', 'buck']",normal
0,"['u', 'look', '4', 'da', 'lib', 'got', 'stuff', 'havent', 'finish', 'yet']",normal
0,"['sound', 'great', 'im', 'going', 'sleep', 'good', 'night']",normal
1,"['dont', 'b', 'floppy', 'b', 'snappy', 'happy', 'gay', 'chat', 'service', 'photo', 'upload', 'call', '08718730666', '10pmin', '2', 'stop', 'text', 'call', '08712460324']",normal
0,"['housemaid', 'murderer', 'coz', 'man', 'wa', 'murdered', 'ltgt', 'th', 'january', 'public', 'holiday', 'govtinstituitions', 'closedincluding', 'post', 'officeunderstand']",normal
0,"['come', 'u', 'got', 'nothing']",normal
0,"['nothing', 'ever', 'easy', 'dont', 'looking', 'reason', 'take', 'risk', 'life', 'love']",normal
0,"['want', 'grasp', 'pretty', 'booty']",normal
0,"['ive', 'got', 'tea', 'sure', 'flavour']",normal
0,"['im', 'going', '2', 'orchard', 'laready', 'reaching', 'soon', 'u', 'reaching']",normal
0,"['dear', 'denying', 'word', 'please']",normal
0,"['know', 'old', 'dom', 'told', 'yesterday', 'name', 'roger', 'got', 'touch', 'last', 'night', 'want', 'meet', 'today', '2', 'pm']",normal
0,"['come', 'back', 'tampa', 'ffffuuuuuuu']",normal
0,"['2', 'celebrate', 'b\x92day', 'else']",normal
0,"['merry', 'christmas', 'u', 'annie']",normal
0,"['please', 'tell', 'special', 'stock', 'talking']",normal
0,"['sent', 'like']",normal
1,"['urgent', 'ur', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'acoentry41', '£1000', 'claim', 'txt', 'dis', '87121', '186£150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']",normal
0,"['awesome', 'minute']",normal
0,"['problem', 'walk', 'around', 'julianaland', 'oblivious', 'going', 'around', 'say', 'thing', 'constantly', 'go', 'one', 'ear', 'go', 'whatever', 'want', 'dont', 'know', 'im', 'upsetits', 'dont', 'listen', 'tell', 'going', 'upset', 'want', 'surprised', 'im', 'mad']",anomaly
0,"['ive', 'told', 'everything', 'stop', 'dont', 'let', 'get', 'dehydrated']",normal
0,"['guess', 'ltgt', 'min']",normal
0,"['im', 'home', 'ard', 'wat', 'time', 'u', 'reach']",normal
0,"['storming', 'msg', 'wen', 'u', 'lift', 'phne', 'u', 'say', 'hello', 'u', 'knw', 'wt', 'real', 'meaning', 'hello', 'name', 'girl', 'yes', 'u', 'knw', 'dat', 'girl', 'margaret', 'hello', 'girlfrnd', 'f', 'grahmbell', 'invnted', 'telphone', 'moralone', '4get', 'name', 'person', 'bt', 'girlfrnd', 'g', 'n', 'g', 'h']",normal
0,"['want', 'mapquest', 'something', 'look', 'usf', 'dogwood', 'drive', 'thats', 'tiny', 'street', 'parking', 'lot']",normal
0,"['aight', 'plan', 'come', 'later', 'tonight']",normal
0,"['die', 'accidentally', 'deleted', 'e', 'msg', 'suppose', '2', 'put', 'e', 'sim', 'archive', 'haiz', 'sad']",normal
1,"['welcome', 'ukmobiledate', 'msg', 'free', 'giving', 'free', 'calling', '08719839835', 'future', 'mg', 'billed', '150p', 'daily', 'cancel', 'send', 'go', 'stop', '89123']",anomaly
0,"['wishing', 'great', 'day', 'moji', 'told', 'offer', 'always', 'wa', 'speechless', 'offer', 'easily', 'go', 'great', 'length', 'behalf', 'stunning', 'exam', 'next', 'friday', 'keep', 'touch', 'sorry']",anomaly
0,"['thanks', 'reply', 'today', 'ur', 'visa', 'coming', 'r', 'u', 'still', 'buying', 'gucci', 'bag', 'sister', 'thing', 'easy', 'uncle', 'john', 'also', 'ha', 'bill', 'really', 'need', 'think', 'make', 'money', 'later', 'sha']",normal
0,"['sorry', 'flaked', 'last', 'night', 'shit', 'seriously', 'goin', 'roommate', 'tonight']",normal
0,"['said', 'look', 'pretty', 'wif', 'long', 'hair', 'wat', 'thk', 'cutting', 'quite', 'short', '4', 'leh']",normal
0,"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', '5min', 'hold']",normal
0,"['cheer', 'callin', 'babesozi', 'culdnt', 'talkbut', 'wannatell', 'u', 'detail', 'later', 'wenwecan', 'chat', 'properly', 'x']",normal
0,"['hey', 'u', 'still', 'gym']",normal
0,"['said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', '5', 'minuts', 'latr', 'wid', 'caken', 'wife']",anomaly
0,"['much', 'better', 'thanks', 'lol']",normal
0,"['nothing', 'smsing', 'u', 'n', 'xy', 'lor', 'sorry', 'lor', 'da', 'guy', 'neva', 'c', 'u', 'person', 'sort', 'know', 'u', 'lor', 'u', 'wan', '2', 'meet', 'xy', 'ask', '2', 'bring', 'u', 'along', '4', 'next', 'meeting']",normal
0,"['lem', 'know', 'swing', 'pick', 'im', 'free', 'basically', 'time', '1', 'semester']",normal
0,"['wa', 'u', 'efficient', 'gee', 'thanx']",normal
1,"['3', 'received', 'mobile', 'content', 'enjoy']",normal
0,"['able', 'sleep']",normal
1,"['want', 'explicit', 'sex', '30', 'sec', 'ring', '02073162414', 'cost', '20pmin']",normal
0,"['meet', 'soon', 'princess', 'ttyl']",normal
0,"['ill', 'pick', '515pm', 'go', 'taunton', 'still', 'want', 'come']",anomaly
0,"['oh', '4', 'outside', 'player', 'allowed', 'play', 'know']",normal
0,"['anything', 'lor']",normal
0,"['erutupalam', 'thandiyachu']",normal
0,"['cant', 'u', 'try', 'new', 'invention', 'flyim', 'joking']",normal
0,"['noits', 'ful', 'song', 'lyric']",normal
0,"['u', 'reckon', 'need', '2', 'arrange', 'transport', 'u', 'cant', 'thanks']",normal
0,"['true', 'lov', 'n', 'care', 'wil', 'nevr', 'go', 'unrecognized', 'though', 'somone', 'often', 'make', 'mistake', 'valuing', 'definitly', 'undrstnd', 'start', 'missing']",anomaly
0,"['shopping', 'eh', 'ger', 'toking', 'abt', 'syd', 'lehhaha']",normal
0,['standing'],normal
0,"['good', 'weekend']",normal
0,"['miss', 'call', 'miss', 'call', 'khelate', 'kintu', 'opponenter', 'miss', 'call', 'dhorte', 'lage', 'thats', 'rule', 'one', 'great', 'phone', 'receiving', 'quality', 'win']",normal
0,"['call', 'get', 'chance', 'plz', 'lt3']",anomaly
0,"['new', 'deus', 'ex', 'game', 'comin', 'early', 'next', 'yr']",normal
0,"['computer', 'fried', 'essential', 'part', 'dont', 'keep', 'spare', 'fucking', 'idiot', 'roommate', 'looovvve', 'leaving', 'thing', 'running', 'full', 'ltgt', '7']",normal
0,"['friend', 'shes', 'studying', 'warwick', 'weve', 'planned', 'go', 'shopping', 'concert', 'tmw', 'may', 'canceled', 'havnt', 'seen', 'age', 'yeah', 'get', 'together', 'sometime']",anomaly
0,"['probably', 'couple', 'hour', 'top']",normal
0,"['lol', 'grin', 'im', 'babe', 'thanks', 'thinking']",normal
0,"['man', 'bus', 'slow', 'think', 'youre', 'gon', 'na', 'get']",normal
0,"['hope', 'text', 'meet', 'smiling', 'let', 'text', 'give', 'reason', 'smile', 'beautiful', 'day']",normal
0,"['case', 'wake', 'wondering', 'forgot', 'take', 'care', 'something', 'grandma', 'today', 'done', 'parade']",normal
0,['ok'],normal
1,"['latest', 'nokia', 'mobile', 'ipod', 'mp3', 'player', '£400', 'proze', 'guaranteed', 'reply', 'win', '83355', 'norcorp', 'ltd£150mtmsgrcvd18']",normal
1,"['sm', 'service', 'inclusive', 'text', 'credit', 'pls', 'goto', 'wwwcomuknet', 'login', '3qxj9', 'unsubscribe', 'stop', 'extra', 'charge', 'help', '08702840625comuk', '220cm2', '9ae']",normal
0,"['nvm', 'take', 'ur', 'time']",normal
0,"['wats', 'da', 'decision']",normal
0,"['wot', 'u', '2', 'bitch']",normal
0,"['stupidits', 'possible']",normal
0,"['told', 'hr', 'want', 'posting', 'chennaibecause', 'im', 'working']",normal
1,"['mobile', 'club', 'choose', 'top', 'quality', 'item', 'mobile', '7cfca1a']",normal
0,"['guy', 'leaving']",normal
0,"['neva', 'grumble', 'sad', 'lor', 'hee', 'buy', 'tmr', 'lor', 'aft', 'lunch', 'still', 'meetin', '4', 'lunch', 'tmr', 'neva', 'hear', 'fr', 'lei', 'ü', 'got', 'lot', 'work', 'ar']",normal
0,"['able', 'anything']",normal
0,"['ü', 'takin', 'linear', 'algebra', 'today']",normal
0,"['weekend', 'fine', 'excuse', 'much', 'decorating']",normal
0,"['sorry', 'missed', 'babe', 'wa', 'late', 'slept', 'hope', 'enjoy', 'driving', 'lesson', 'boytoy', 'miss', 'teasing', 'kiss']",normal
0,"['project', 'pa', 'come']",normal
1,"['money', 'wining', 'number', '946', 'wot', 'next']",normal
0,"['sure', 'whenever', 'show', 'fuck', 'gt']",normal
0,"['wa', 'random', 'saw', 'old', 'roomate', 'campus', 'graduated']",normal
1,"['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'call', '09061744553', 'videochat', 'wid', 'ur', 'mate', 'play', 'java', 'game', 'dload', 'polyh', 'music', 'noline', 'rentl', 'bx420', 'ip4', '5we', '150pm']",anomaly
0,"['men', 'always', 'need', 'beautiful', 'intelligent', 'caring', 'loving', 'adjustable', 'cooperative', 'wife', 'law', 'allows', 'one', 'wife']",normal
0,"['suck', 'got', 'planned', 'yo', 'valentine', 'yo', 'valentine', 'arent']",normal
0,"['got', 'part', 'nottingham', '3', 'hr', '63miles', 'good', 'thing', 'love', 'man', 'much', '40mph', 'hey', 'ho']",normal
0,"['think', 'one', 'saying', 'clearly', 'ok', 'leave', 'need', 'ask', 'go', 'come']",anomaly
0,"['hi', 'good', 'mornin', 'thanku', 'wish', 'u']",normal
0,"['u', 'want', '2', 'meet', '2morro']",normal
0,"['actually', 'decided', 'wa', 'hungry', 'havent', 'left', 'yet', 'v']",normal
0,"['ive', 'sent', 'ü', 'part']",normal
0,"['co', 'wa', 'shopping', 'wif', 'darren', 'jus', 'n', 'called', '2', 'ask', 'wat', 'present', 'wan', 'lor', 'started', 'guessing', 'wa', 'wif', 'n', 'finally', 'guessed', 'darren', 'lor']",normal
1,"['want', 'cock', 'hubby', 'away', 'need', 'real', 'man', '2', 'satisfy', 'txt', 'wife', '89938', 'string', 'action', 'txt', 'stop', '2', 'end', 'txt', 'rec', '£150ea', 'otbox', '731', 'la1', '7ws']",normal
0,"['understand', 'loss', 'gain', 'work', 'school']",normal
0,"['u', 'missed', 'u', 'havent', '2', 'much', 'bit', 'bored', 'holiday', 'want', '2', 'go', 'bak', '2', 'college', 'sad', 'isnt', 'itxx']",anomaly
0,"['hiya', 'probably', 'coming', 'home', 'weekend', 'next']",normal
0,"['dont', 'forget', 'though', 'love', 'walk', 'beside', 'watching', 'keeping', 'heart', 'warm']",normal
0,"['wish', 'thing', 'different', 'wonder', 'able', 'show', 'much', 'value', 'pls', 'continue', 'brisk', 'walk', 'drug', 'without', 'askin', 'please', 'find', 'thing', 'laugh', 'love', 'dearly']",normal
0,"['ok', 'day', 'making', 'dinner', 'tonite', 'invited']",normal
1,"['gr8', 'new', 'service', 'live', 'sex', 'video', 'chat', 'mob', 'see', 'sexiest', 'dirtiest', 'girl', 'live', 'ur', 'phone', '4', 'detail', 'text', 'horny', '89070', 'cancel', 'send', 'stop', '89070']",normal
0,"['money', '4', 'steve', 'mate']",normal
0,"['im', 'late', 'tellmiss', 'im', 'way']",normal
0,"['never', 'blame', 'day', 'ur', 'life', 'good', 'day', 'give', 'u', 'happiness', 'bad', 'day', 'give', 'u', 'experience', 'essential', 'life', 'god', 'blessing', 'good', 'morning']",normal
0,"['normally', 'use', 'drink', 'water', 'daily']",normal
0,"['dare', 'ask', 'luck', 'sorting', 'car']",normal
0,"['party', 'place', 'usf', 'charge', 'contribute', 'way', 'greatly', 'appreciated', 'yeah', 'got', 'room', 'one']",normal
0,"['urgh', 'coach', 'hot', 'smell', 'chip', 'fat', 'thanks', 'especially', 'duvet', 'predictive', 'text', 'word']",normal
0,"['hiya', 'wa', 'last', 'night', 'ive', 'naughty', 'bought', 'clothes', 'little', 'ready', 'shopping', 'tho', 'kind', 'time', 'wan', 'na', 'meet']",normal
1,"['freemsg', 'hi', 'baby', 'wow', 'got', 'new', 'cam', 'moby', 'wan', 'na', 'c', 'hot', 'pic', 'fancy', 'chatim', 'w8in', '4utxt', 'rply', 'chat', '82242', 'hlp', '08712317606', 'msg150p', '2rcv']",normal
0,"['ive', 'trying', 'reach', 'without', 'success']",normal
0,"['derek', 'done', 'class']",normal
0,"['never', 'lei', 'v', 'lazy', 'got', 'wat', 'dat', 'day', 'ü', 'send', 'da', 'url', 'cant', 'work', 'one']",normal
0,"['never', 'try', 'alone', 'take', 'weight', 'tear', 'come', 'ur', 'heart', 'fall', 'ur', 'eye', 'always', 'remember', 'stupid', 'friend', 'share', 'bslvyl']",normal
0,"['hey', 'mate', 'spoke', 'mag', 'people', '‘', 'deliver', 'end', 'month', 'deliver', '24th', 'sept', 'talk', 'later']",normal
0,"['hope', 'good', 'week', 'checking']",normal
0,"['haha', 'friend', 'tyler', 'literally', 'asked', 'could', 'get', 'dubsack']",normal
0,"['hey', 'u', 'fancy', 'meetin', '4', 'cha', '\x96', 'hav', 'lil', 'beverage', 'txt', 'ring', 'meet', 'l8r', 'quite', 'tired', 'got', '3', 'vpist', 'love', 'pete', 'x', 'x', 'x']",normal
0,"['great', 'safe', 'trip', 'dont', 'panic', 'surrender']",normal
0,"['symptom', 'u', 'love', '1u', 'like', 'listening', 'song', '2u', 'get', 'stopped', 'u', 'see', 'name', 'beloved', '3u', 'wont', 'get', 'angry']",normal
0,"['sun', 'ah', 'thk', 'mayb', 'dun', 'anythin', 'thk', 'book', 'e', 'lesson', 'e', 'pilate', 'orchard', 'mrt', 'u', 'noe', 'hor']",normal
0,"['try', 'something', 'dear', 'read', 'something', 'exam']",normal
0,"['7', 'wonder', 'world', '7th', '6th', 'ur', 'style', '5th', 'ur', 'smile', '4th', 'ur', 'personality', '3rd', 'ur', 'nature', '2nd', 'ur', 'sm', '1st', 'ur', 'lovely', 'friendship', 'good', 'morning', 'dear']",normal
0,"['gettin', 'rdy', 'ship', 'comp']",normal
0,"['hospital', 'da', 'return', 'home', 'evening']",normal
0,"['piss', 'talking', 'someone', 'realise', 'u', 'point', 'itnow', 'read', 'backwards']",normal
0,"['think', 'da', 'wil']",normal
0,"['im', 'awake', 'oh', 'whats']",normal
0,"['good', 'afternoon', 'boytoy', 'go', 'walking', 'day', 'get', 'police', 'abstract', 'still', 'wake', 'miss', 'babe']",anomaly
0,"['much', 'u', 'trying', 'get']",normal
0,"['come', 'around', 'ltdecimalgt', 'pm', 'vikkyim', 'otside', 'nw', 'il', 'come', 'tht', 'time']",normal
0,"['tell', 'address']",normal
0,"['honeybee', 'said', 'im', 'sweetest', 'world', 'god', 'laughed', 'amp', 'said', 'waitu', 'havnt', 'met', 'person', 'reading', 'msg', 'moral', 'even', 'god', 'crack', 'joke', 'gmgngegn']",normal
0,"['buy', 'blackberry', 'bold', '2', 'torch', 'buy', 'new', 'used', 'let', 'know', 'plus', 'saying', 'buy', 'ltgt', 'g', 'wifi', 'ipad', 'saying', 'ltgt', 'g']",normal
0,"['together', 'thinkin']",normal
0,"['hiya', 'hows', 'going', 'sunny', 'africa', 'hope', 'u', 'r', 'avin', 'good', 'time', 'give', 'big', 'old', 'silver', 'back', 'big', 'kiss']",normal
0,"['time', 'come', 'tomorrow']",normal
1,"['wan', 'na', 'laugh', 'try', 'chitchat', 'mobile', 'logon', 'txting', 'word', 'chat', 'send', '8883', 'cm', 'po', 'box', '4217', 'london', 'w1a', '6zf', '16', '118pmsg', 'rcvd']",normal
0,"['cha', 'quiteamuzing', 'that\x92scool', 'babeprobpop', 'cu', 'satthen', 'hunny', '4brekkie', 'love', 'jen', 'xxx', 'psxtra', 'lrg', 'portion', '4', 'please']",normal
0,"['omg', 'u', 'know', 'ate']",normal
1,"['urgent', '2nd', 'attempt', 'contact', 'uu', '£1000call', '09071512432', 'b4', '300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvary', 'max£7', '50']",normal
0,[],normal
0,"['directly', 'behind', 'abt', '4', 'row', 'behind', 'ü']",normal
1,"['congratulation', 'ur', 'awarded', '500', 'cd', 'voucher', '125gift', 'guaranteed', 'free', 'entry', '2', '100', 'wkly', 'draw', 'txt', 'music', '87066']",normal
1,"['contract', 'mobile', '11', 'mnths', 'latest', 'motorola', 'nokia', 'etc', 'free', 'double', 'min', 'text', 'orange', 'tariff', 'text', 'yes', 'callback', 'remove', 'record']",normal
1,"['urgent', 'call', '09066350750', 'landline', 'complimentary', '4', 'ibiza', 'holiday', '10000', 'cash', 'await', 'collection', 'sae', 'tc', 'po', 'box', '434', 'sk3', '8wp', '150', 'ppm', '18']",normal
0,"['plan', 'yet']",normal
0,"['hi', 'engagement', 'ha', 'fixd', 'ltgt', 'th', 'next', 'month', 'know', 'really', 'shocking', 'bthmm', 'njan', 'vilikkamt', 'w', 'al', 'sudn']",normal
0,"['course', 'math', 'one', 'day', 'one', 'chapter', 'one', 'month', 'finish']",normal
0,"['wow', 'didnt', 'think', 'wa', 'common', 'take', 'back', 'ur', 'freak', 'unless', 'u', 'chop']",normal
1,"['ur', 'chance', 'win', '£250', 'wkly', 'shopping', 'spree', 'txt', 'shop', '80878', 'tscs', 'wwwtxt2shopcom', 'custcare', '08715705022', '1x150pwk']",normal
0,"['noooooooo', 'please', 'last', 'thing', 'need', 'stress', 'life', 'fair']",normal
1,"['u', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'ufind', 'rreveal', 'think', 'ur', 'specialcall', '09065171142stopsms08718727870150ppm']",normal
1,"['mila', 'age23', 'blonde', 'new', 'uk', 'look', 'sex', 'uk', 'guy', 'u', 'like', 'fun', 'text', 'mtalk', '6986618', '30pptxt', '1st', '5free', '£150', 'increment', 'help08718728876']",normal
0,"['ill', 'see', 'swing', 'bit', 'got', 'thing', 'take', 'care', 'firsg']",normal
0,"['wanted', 'wish', 'happy', 'new', 'year', 'wanted', 'talk', 'legal', 'advice', 'gary', 'split', 'person', 'ill', 'make', 'trip', 'ptbo', 'hope', 'everything', 'good', 'babe', 'love', 'ya']",normal
0,"['finished', 'work', 'yet', 'something']",normal
0,"['tomorrow', 'going', 'theatre', 'come', 'wherever', 'u', 'call', 'tell', 'come', 'tomorrow']",normal
1,"['well', 'done', 'england', 'get', 'official', 'poly', 'ringtone', 'colour', 'flag', 'yer', 'mobile', 'text', 'tone', 'flag', '84199', 'optout', 'txt', 'eng', 'stop', 'box39822', 'w111wx', '£150']",normal
0,"['right', 'wasnt', 'phoned', 'wa', 'someone', 'number', 'like']",normal
0,"['ok', 'wun', 'b', 'angry', 'msg', 'u', 'aft', 'come', 'home', 'tonight']",normal
0,"['good', 'time', 'nice', 'something', 'bit', 'different', 'weekend', 'change', 'see', 'ya', 'soon']",normal
0,"['yo', 'sorry', 'wa', 'shower', 'sup']",normal
0,"['carlos', 'pick', 'ill', 'swing', 'usf', 'little', 'bit']",normal
0,"['full', 'heat', 'pa', 'applyed', 'oil', 'pa']",normal
0,"['im', 'stuck', 'da', 'middle', 'da', 'row', 'da', 'right', 'hand', 'side', 'da', 'lt']",normal
0,"['laid', 'airtel', 'line', 'rest']",normal
0,"['hi', 'u', 'decide', 'wot', '2', 'get', '4', 'bday', 'ill', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing']",normal
1,"['freemsg', 'txt', 'call', '86888', 'claim', 'reward', '3', 'hour', 'talk', 'time', 'use', 'phone', 'subscribe6gbpmnth', 'inc', '3hrs', '16', 'stoptxtstop']",normal
0,"['hey', 'j', 'r', 'u', 'feeling', 'better', 'hopeso', 'hunny', 'amnow', 'feelin', 'ill', 'ithink', 'may', 'tonsolitusaswell', 'damn', 'iam', 'layin', 'bedreal', 'bored', 'lotsof', 'luv', 'xxxx']",normal
0,"['dont', 'plan', 'staying', 'night', 'prolly', 'wont', 'back', 'til', 'late']",normal
0,"['thanx', '4', 'puttin', 'da', 'fone']",normal
0,"['need', '8th', 'im', 'campus', 'atm', 'could', 'pick', 'hour', 'two']",normal
0,"['oh', 'haha', 'den', 'shld', 'went', 'today', 'gee', 'nvm', 'la', 'kaiez', 'dun', 'mind', 'goin', 'jazz', 'oso', 'scared', 'hiphop', 'open', 'cant', 'catch']",normal
0,"['running', 'managed', '5', 'minute', 'needed', 'oxygen', 'might', 'resort', 'roller', 'option']",normal
0,"['live', 'next', 'ltgt', 'min']",normal
0,"['de', 'asking', 'like']",normal
0,"['glad', 'talking']",normal
0,"['wat', 'time', 'ü', 'finish']",normal
